x1_NEWUOA,y1_NEWUOA,x1_BFGS,y1_BFGS,x1_CG,y1_CG,x2_NEWUOA,y2_NEWUOA,x2_BFGS,y2_BFGS,x2_CG,y2_CG,x3_NEWUOA,y3_NEWUOA,x3_BFGS,y3_BFGS,x3_CG,y3_CG,x4_NEWUOA,y4_NEWUOA,x4_BFGS,y4_BFGS,x4_CG,y4_CG,x5_NEWUOA,y5_NEWUOA,x5_BFGS,y5_BFGS,x5_CG,y5_CG,x6_NEWUOA,y6_NEWUOA,x6_BFGS,y6_BFGS,x6_CG,y6_CG,x7_NEWUOA,y7_NEWUOA,x7_BFGS,y7_BFGS,x7_CG,y7_CG,x8_NEWUOA,y8_NEWUOA,x8_BFGS,y8_BFGS,x8_CG,y8_CG,x9_NEWUOA,y9_NEWUOA,x9_BFGS,y9_BFGS,x9_CG,y9_CG
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07692307692307693,0.0,1.0384615384615385,0.0,1.0384615384615385,0.0,0.07692307692307693,0.0,1.0384615384615385,0.0,1.0384615384615385,0.0,0.07692307692307693,0.0,1.3333333333333333,0.0,1.3333333333333333,0.0,0.07692307692307693,0.0,1.3333333333333333,0.0,1.3333333333333333,0.0,0.07692307692307693,0.0,1.3333333333333333,0.0,1.3333333333333333,0.0,0.07692307692307693,0.0,1.3333333333333333,0.0,1.3333333333333333,0.0,0.07692307692307693,0.0,1.3333333333333333,0.0,1.3333333333333333,0.0,0.07692307692307693,0.0,1.3333333333333333,0.0,1.3333333333333333,0.0,0.5,0.0,1.3333333333333333,0.0,1.3333333333333333,0.0
0.07692307692307693,0.0006369426751592357,1.0384615384615385,0.0006369426751592357,1.0384615384615385,0.0006369426751592357,0.07692307692307693,0.0006369426751592357,1.0384615384615385,0.0006369426751592357,1.0384615384615385,0.0006369426751592357,0.07692307692307693,0.0006369426751592357,1.3333333333333333,0.0006369426751592357,1.3333333333333333,0.0006369426751592357,0.07692307692307693,0.0006369426751592357,1.3333333333333333,0.0006369426751592357,1.3333333333333333,0.0006369426751592357,0.07692307692307693,0.0006369426751592357,1.3333333333333333,0.0006369426751592357,1.3333333333333333,0.0006369426751592357,0.07692307692307693,0.0006369426751592357,1.3333333333333333,0.0006369426751592357,1.3333333333333333,0.0006369426751592357,0.07692307692307693,0.0006369426751592357,1.3333333333333333,0.0006369426751592357,1.3333333333333333,0.0006369426751592357,0.07692307692307693,0.0006369426751592357,1.3333333333333333,0.0006369426751592357,1.3333333333333333,0.0006369426751592357,0.5,0.0006369426751592357,1.3333333333333333,0.0006369426751592357,1.3333333333333333,0.0006369426751592357
0.07692307692307693,0.0006369426751592357,1.0384615384615385,0.0006369426751592357,1.0384615384615385,0.0006369426751592357,0.07692307692307693,0.0006369426751592357,1.0384615384615385,0.0006369426751592357,1.0384615384615385,0.0006369426751592357,0.07692307692307693,0.0006369426751592357,1.3333333333333333,0.0006369426751592357,1.3333333333333333,0.0006369426751592357,0.07692307692307693,0.0006369426751592357,1.3333333333333333,0.0006369426751592357,1.3333333333333333,0.0006369426751592357,0.07692307692307693,0.0006369426751592357,1.3333333333333333,0.0006369426751592357,1.3333333333333333,0.0006369426751592357,0.07692307692307693,0.0006369426751592357,1.3333333333333333,0.0006369426751592357,1.3333333333333333,0.0006369426751592357,0.07692307692307693,0.0006369426751592357,1.3333333333333333,0.0006369426751592357,1.3333333333333333,0.0006369426751592357,0.07692307692307693,0.0006369426751592357,1.3333333333333333,0.0006369426751592357,1.3333333333333333,0.0006369426751592357,0.5,0.0006369426751592357,1.3333333333333333,0.0006369426751592357,1.3333333333333333,0.0006369426751592357
0.07692307692307693,0.0012738853503184715,1.0384615384615385,0.0012738853503184715,1.0384615384615385,0.0012738853503184715,0.07692307692307693,0.0012738853503184715,1.0384615384615385,0.0012738853503184715,1.0384615384615385,0.0012738853503184715,0.07692307692307693,0.0012738853503184715,1.3333333333333333,0.0012738853503184715,1.3333333333333333,0.0012738853503184715,0.07692307692307693,0.0012738853503184715,1.3333333333333333,0.0012738853503184715,1.3333333333333333,0.0012738853503184715,0.07692307692307693,0.0012738853503184715,1.3333333333333333,0.0012738853503184715,1.3333333333333333,0.0012738853503184715,0.07692307692307693,0.0012738853503184715,1.3333333333333333,0.0012738853503184715,1.3333333333333333,0.0012738853503184715,0.07692307692307693,0.0012738853503184715,1.3333333333333333,0.0012738853503184715,1.3333333333333333,0.0012738853503184715,0.07692307692307693,0.0012738853503184715,1.3333333333333333,0.0012738853503184715,1.3333333333333333,0.0012738853503184715,0.5,0.0012738853503184715,1.3333333333333333,0.0012738853503184715,1.3333333333333333,0.0012738853503184715
0.07692307692307693,0.0012738853503184715,1.0384615384615385,0.0012738853503184715,1.0384615384615385,0.0012738853503184715,0.07692307692307693,0.0012738853503184715,1.0384615384615385,0.0012738853503184715,1.0384615384615385,0.0012738853503184715,0.07692307692307693,0.0012738853503184715,1.3333333333333333,0.0012738853503184715,1.3333333333333333,0.0012738853503184715,0.07692307692307693,0.0012738853503184715,1.3333333333333333,0.0012738853503184715,1.3333333333333333,0.0012738853503184715,0.07692307692307693,0.0012738853503184715,1.3333333333333333,0.0012738853503184715,1.3333333333333333,0.0012738853503184715,0.07692307692307693,0.0012738853503184715,1.3333333333333333,0.0012738853503184715,1.3333333333333333,0.0012738853503184715,0.07692307692307693,0.0012738853503184715,1.3333333333333333,0.0012738853503184715,1.3333333333333333,0.0012738853503184715,0.07692307692307693,0.0012738853503184715,1.3333333333333333,0.0012738853503184715,1.3333333333333333,0.0012738853503184715,0.5,0.0012738853503184715,1.3333333333333333,0.0012738853503184715,1.3333333333333333,0.0012738853503184715
0.07692307692307693,0.0019108280254777072,1.0384615384615385,0.0019108280254777072,1.0384615384615385,0.0019108280254777072,0.07692307692307693,0.0019108280254777072,1.0384615384615385,0.0019108280254777072,1.0384615384615385,0.0019108280254777072,0.07692307692307693,0.0019108280254777072,1.3333333333333333,0.0019108280254777072,1.3333333333333333,0.0019108280254777072,0.07692307692307693,0.0019108280254777072,1.3333333333333333,0.0019108280254777072,1.3333333333333333,0.0019108280254777072,0.07692307692307693,0.0019108280254777072,1.3333333333333333,0.0019108280254777072,1.3333333333333333,0.0019108280254777072,0.07692307692307693,0.0019108280254777072,1.3333333333333333,0.0019108280254777072,1.3333333333333333,0.0019108280254777072,0.07692307692307693,0.0019108280254777072,1.3333333333333333,0.0019108280254777072,1.3333333333333333,0.0019108280254777072,0.07692307692307693,0.0019108280254777072,1.3333333333333333,0.0019108280254777072,1.3333333333333333,0.0019108280254777072,0.5,0.0019108280254777072,1.3333333333333333,0.0019108280254777072,1.3333333333333333,0.0019108280254777072
0.07692307692307693,0.0019108280254777072,1.0384615384615385,0.0019108280254777072,1.0384615384615385,0.0019108280254777072,0.07692307692307693,0.0019108280254777072,1.0384615384615385,0.0019108280254777072,1.0384615384615385,0.0019108280254777072,0.07692307692307693,0.0019108280254777072,1.3333333333333333,0.0019108280254777072,1.3333333333333333,0.0019108280254777072,0.07692307692307693,0.0019108280254777072,1.3333333333333333,0.0019108280254777072,1.3333333333333333,0.0019108280254777072,0.07692307692307693,0.0019108280254777072,1.3333333333333333,0.0019108280254777072,1.3333333333333333,0.0019108280254777072,0.07692307692307693,0.0019108280254777072,1.3333333333333333,0.0019108280254777072,1.3333333333333333,0.0019108280254777072,0.07692307692307693,0.0019108280254777072,1.3333333333333333,0.0019108280254777072,1.3333333333333333,0.0019108280254777072,0.07692307692307693,0.0019108280254777072,1.3333333333333333,0.0019108280254777072,1.3333333333333333,0.0019108280254777072,0.5,0.0019108280254777072,1.3333333333333333,0.0019108280254777072,1.3333333333333333,0.0019108280254777072
0.07692307692307693,0.002547770700636943,1.0384615384615385,0.002547770700636943,1.0384615384615385,0.002547770700636943,0.07692307692307693,0.002547770700636943,1.0384615384615385,0.002547770700636943,1.0384615384615385,0.002547770700636943,0.07692307692307693,0.002547770700636943,1.3333333333333333,0.002547770700636943,1.3333333333333333,0.002547770700636943,0.07692307692307693,0.002547770700636943,1.3333333333333333,0.002547770700636943,1.3333333333333333,0.002547770700636943,0.07692307692307693,0.002547770700636943,1.3333333333333333,0.002547770700636943,1.3333333333333333,0.002547770700636943,0.07692307692307693,0.002547770700636943,1.3333333333333333,0.002547770700636943,1.3333333333333333,0.002547770700636943,0.07692307692307693,0.002547770700636943,1.3333333333333333,0.002547770700636943,1.3333333333333333,0.002547770700636943,0.07692307692307693,0.002547770700636943,1.3333333333333333,0.002547770700636943,1.3333333333333333,0.002547770700636943,0.5,0.002547770700636943,1.3333333333333333,0.002547770700636943,1.3333333333333333,0.002547770700636943
0.07692307692307693,0.002547770700636943,1.0384615384615385,0.002547770700636943,1.0384615384615385,0.002547770700636943,0.07692307692307693,0.002547770700636943,1.0384615384615385,0.002547770700636943,1.0384615384615385,0.002547770700636943,0.07692307692307693,0.002547770700636943,1.3333333333333333,0.002547770700636943,1.3333333333333333,0.002547770700636943,0.07692307692307693,0.002547770700636943,1.3333333333333333,0.002547770700636943,1.3333333333333333,0.002547770700636943,0.07692307692307693,0.002547770700636943,1.3333333333333333,0.002547770700636943,1.3333333333333333,0.002547770700636943,0.07692307692307693,0.002547770700636943,1.3333333333333333,0.002547770700636943,1.3333333333333333,0.002547770700636943,0.07692307692307693,0.002547770700636943,1.3333333333333333,0.002547770700636943,1.3333333333333333,0.002547770700636943,0.07692307692307693,0.002547770700636943,1.3333333333333333,0.002547770700636943,1.3333333333333333,0.002547770700636943,0.5,0.002547770700636943,1.3333333333333333,0.002547770700636943,1.3333333333333333,0.002547770700636943
